+--------------+--------+
|  Parameter   | Value  |
+==============+========+
| Dataset      | Cora   |
+--------------+--------+
| Epochs       | 1000   |
+--------------+--------+
| Exp name     | Cora   |
+--------------+--------+
| Gpu index    | 0      |
+--------------+--------+
| Init lr      | 0.01   |
+--------------+--------+
| K            | 2      |
+--------------+--------+
| Momentum     | 0.9    |
+--------------+--------+
| Nhid         | 64     |
+--------------+--------+
| Nl           | 50     |
+--------------+--------+
| Nlx          | -1     |
+--------------+--------+
| Nx           | -1     |
+--------------+--------+
| Operator     | gpr    |
+--------------+--------+
| Optimizer    | Adam   |
+--------------+--------+
| Patience     | 200    |
+--------------+--------+
| Runs         | 10     |
+--------------+--------+
| Share lx     | False  |
+--------------+--------+
| Weight decay | 0.0001 |
+--------------+--------+

Run: 0
Using GPU: 0
FE_GNN(
  (basis_generator): Basis_Generator(
    (mp): MP()
  )
  (lin_lxs): ModuleList(
    (0): Linear(in_features=1433, out_features=64, bias=True)
    (1): Linear(in_features=1433, out_features=64, bias=True)
    (2): Linear(in_features=1433, out_features=64, bias=True)
  )
  (lin_x): Linear(in_features=1433, out_features=64, bias=True)
  (lin_lx): Linear(in_features=1433, out_features=64, bias=True)
  (lin_l): Linear(in_features=50, out_features=64, bias=True)
  (cls): Linear(in_features=64, out_features=7, bias=True)
)
Model Parameter: 462602
Using Adam
Epoch 0: train_loss=1.9446, val_loss=1.8686, test_loss=1.8649, train_acc=0.1429, val_acc=0.5160, test_acc=0.5300
Epoch 12: train_loss=0.0085, val_loss=1.0159, test_loss=0.9867, train_acc=1.0000, val_acc=0.6840, test_acc=0.6670
Epoch 13: train_loss=0.0050, val_loss=1.0113, test_loss=0.9772, train_acc=1.0000, val_acc=0.6800, test_acc=0.6650
Epoch 14: train_loss=0.0030, val_loss=1.0113, test_loss=0.9730, train_acc=1.0000, val_acc=0.6820, test_acc=0.6590
Epoch 15: train_loss=0.0020, val_loss=1.0159, test_loss=0.9752, train_acc=1.0000, val_acc=0.6760, test_acc=0.6590
Epoch 16: train_loss=0.0013, val_loss=1.0183, test_loss=0.9739, train_acc=1.0000, val_acc=0.6840, test_acc=0.6590
Epoch 17: train_loss=0.0009, val_loss=1.0225, test_loss=0.9769, train_acc=1.0000, val_acc=0.6840, test_acc=0.6570
Epoch 18: train_loss=0.0007, val_loss=1.0332, test_loss=0.9851, train_acc=1.0000, val_acc=0.6800, test_acc=0.6570
Epoch 19: train_loss=0.0005, val_loss=1.0311, test_loss=0.9821, train_acc=1.0000, val_acc=0.6800, test_acc=0.6560
Epoch 20: train_loss=0.0004, val_loss=1.0422, test_loss=0.9923, train_acc=1.0000, val_acc=0.6760, test_acc=0.6550
Epoch 21: train_loss=0.0003, val_loss=1.0418, test_loss=0.9877, train_acc=1.0000, val_acc=0.6800, test_acc=0.6570
Epoch 22: train_loss=0.0003, val_loss=1.0529, test_loss=0.9995, train_acc=1.0000, val_acc=0.6740, test_acc=0.6580
Epoch 23: train_loss=0.0002, val_loss=1.0515, test_loss=0.9948, train_acc=1.0000, val_acc=0.6800, test_acc=0.6600
Epoch 24: train_loss=0.0002, val_loss=1.0552, test_loss=1.0001, train_acc=1.0000, val_acc=0.6800, test_acc=0.6570
Epoch 25: train_loss=0.0002, val_loss=1.0530, test_loss=0.9989, train_acc=1.0000, val_acc=0.6760, test_acc=0.6550
Epoch 26: train_loss=0.0002, val_loss=1.0573, test_loss=1.0034, train_acc=1.0000, val_acc=0.6760, test_acc=0.6560
Epoch 27: train_loss=0.0002, val_loss=1.0617, test_loss=1.0060, train_acc=1.0000, val_acc=0.6660, test_acc=0.6560
Epoch 28: train_loss=0.0002, val_loss=1.0612, test_loss=1.0055, train_acc=1.0000, val_acc=0.6640, test_acc=0.6580
Epoch 29: train_loss=0.0002, val_loss=1.0668, test_loss=1.0111, train_acc=1.0000, val_acc=0.6600, test_acc=0.6530
Epoch 30: train_loss=0.0002, val_loss=1.0684, test_loss=1.0146, train_acc=1.0000, val_acc=0.6580, test_acc=0.6510
Epoch 31: train_loss=0.0002, val_loss=1.0660, test_loss=1.0127, train_acc=1.0000, val_acc=0.6600, test_acc=0.6470
Epoch 32: train_loss=0.0002, val_loss=1.0572, test_loss=1.0051, train_acc=1.0000, val_acc=0.6560, test_acc=0.6550
Epoch 33: train_loss=0.0003, val_loss=1.0634, test_loss=1.0094, train_acc=1.0000, val_acc=0.6600, test_acc=0.6530
Epoch 34: train_loss=0.0003, val_loss=1.0621, test_loss=1.0109, train_acc=1.0000, val_acc=0.6580, test_acc=0.6560
Epoch 35: train_loss=0.0003, val_loss=1.0575, test_loss=1.0066, train_acc=1.0000, val_acc=0.6600, test_acc=0.6560
Epoch 36: train_loss=0.0004, val_loss=1.0510, test_loss=1.0014, train_acc=1.0000, val_acc=0.6540, test_acc=0.6570
Epoch 37: train_loss=0.0004, val_loss=1.0449, test_loss=0.9991, train_acc=1.0000, val_acc=0.6600, test_acc=0.6580
Epoch 38: train_loss=0.0005, val_loss=1.0414, test_loss=0.9955, train_acc=1.0000, val_acc=0.6540, test_acc=0.6630
Epoch 39: train_loss=0.0006, val_loss=1.0338, test_loss=0.9897, train_acc=1.0000, val_acc=0.6600, test_acc=0.6660
Epoch 40: train_loss=0.0006, val_loss=1.0305, test_loss=0.9888, train_acc=1.0000, val_acc=0.6620, test_acc=0.6630
Epoch 41: train_loss=0.0008, val_loss=1.0177, test_loss=0.9757, train_acc=1.0000, val_acc=0.6640, test_acc=0.6700
Epoch 42: train_loss=0.0008, val_loss=1.0103, test_loss=0.9700, train_acc=1.0000, val_acc=0.6700, test_acc=0.6730
Epoch 43: train_loss=0.0010, val_loss=0.9996, test_loss=0.9621, train_acc=1.0000, val_acc=0.6680, test_acc=0.6740
Epoch 44: train_loss=0.0011, val_loss=0.9955, test_loss=0.9574, train_acc=1.0000, val_acc=0.6760, test_acc=0.6800
Epoch 45: train_loss=0.0013, val_loss=0.9804, test_loss=0.9440, train_acc=1.0000, val_acc=0.6900, test_acc=0.6880
Epoch 46: train_loss=0.0015, val_loss=0.9732, test_loss=0.9380, train_acc=1.0000, val_acc=0.6900, test_acc=0.6930
Epoch 47: train_loss=0.0018, val_loss=0.9687, test_loss=0.9335, train_acc=1.0000, val_acc=0.6920, test_acc=0.6980
Epoch 48: train_loss=0.0021, val_loss=0.9556, test_loss=0.9231, train_acc=1.0000, val_acc=0.7060, test_acc=0.7080
Epoch 49: train_loss=0.0024, val_loss=0.9468, test_loss=0.9166, train_acc=1.0000, val_acc=0.7140, test_acc=0.7140
Epoch 50: train_loss=0.0027, val_loss=0.9445, test_loss=0.9138, train_acc=1.0000, val_acc=0.7180, test_acc=0.7190
Epoch 51: train_loss=0.0031, val_loss=0.9423, test_loss=0.9130, train_acc=1.0000, val_acc=0.7160, test_acc=0.7200
Epoch 52: train_loss=0.0036, val_loss=0.9424, test_loss=0.9140, train_acc=1.0000, val_acc=0.7180, test_acc=0.7260
Epoch 53: train_loss=0.0040, val_loss=0.9485, test_loss=0.9205, train_acc=1.0000, val_acc=0.7160, test_acc=0.7230
Epoch 54: train_loss=0.0044, val_loss=0.9563, test_loss=0.9297, train_acc=1.0000, val_acc=0.7140, test_acc=0.7260
Epoch 55: train_loss=0.0050, val_loss=0.9639, test_loss=0.9380, train_acc=1.0000, val_acc=0.7140, test_acc=0.7280
Epoch 56: train_loss=0.0055, val_loss=0.9733, test_loss=0.9484, train_acc=1.0000, val_acc=0.7100, test_acc=0.7260
Epoch 57: train_loss=0.0060, val_loss=0.9794, test_loss=0.9572, train_acc=1.0000, val_acc=0.7140, test_acc=0.7240
Epoch 58: train_loss=0.0065, val_loss=0.9910, test_loss=0.9686, train_acc=1.0000, val_acc=0.7060, test_acc=0.7210
Epoch 59: train_loss=0.0070, val_loss=0.9949, test_loss=0.9730, train_acc=1.0000, val_acc=0.7060, test_acc=0.7200
Epoch 60: train_loss=0.0074, val_loss=0.9973, test_loss=0.9762, train_acc=1.0000, val_acc=0.7100, test_acc=0.7200
Epoch 61: train_loss=0.0079, val_loss=1.0024, test_loss=0.9803, train_acc=1.0000, val_acc=0.7140, test_acc=0.7210
Epoch 62: train_loss=0.0083, val_loss=0.9994, test_loss=0.9778, train_acc=1.0000, val_acc=0.7120, test_acc=0.7320
Epoch 63: train_loss=0.0086, val_loss=1.0002, test_loss=0.9790, train_acc=1.0000, val_acc=0.7120, test_acc=0.7320
Epoch 64: train_loss=0.0089, val_loss=1.0004, test_loss=0.9803, train_acc=1.0000, val_acc=0.7180, test_acc=0.7310
Epoch 65: train_loss=0.0091, val_loss=1.0017, test_loss=0.9812, train_acc=1.0000, val_acc=0.7240, test_acc=0.7300
Epoch 66: train_loss=0.0093, val_loss=1.0111, test_loss=0.9905, train_acc=1.0000, val_acc=0.7160, test_acc=0.7300
Epoch 67: train_loss=0.0094, val_loss=1.0131, test_loss=0.9939, train_acc=1.0000, val_acc=0.7140, test_acc=0.7210
Epoch 68: train_loss=0.0094, val_loss=1.0178, test_loss=0.9985, train_acc=1.0000, val_acc=0.7120, test_acc=0.7240
Epoch 69: train_loss=0.0094, val_loss=1.0225, test_loss=1.0027, train_acc=1.0000, val_acc=0.7100, test_acc=0.7160
Epoch 70: train_loss=0.0093, val_loss=1.0183, test_loss=0.9986, train_acc=1.0000, val_acc=0.7100, test_acc=0.7210
Epoch 71: train_loss=0.0092, val_loss=1.0193, test_loss=0.9992, train_acc=1.0000, val_acc=0.7120, test_acc=0.7180
Epoch 72: train_loss=0.0091, val_loss=1.0092, test_loss=0.9906, train_acc=1.0000, val_acc=0.7160, test_acc=0.7230
Epoch 73: train_loss=0.0089, val_loss=1.0079, test_loss=0.9886, train_acc=1.0000, val_acc=0.7200, test_acc=0.7240
Epoch 74: train_loss=0.0087, val_loss=1.0075, test_loss=0.9881, train_acc=1.0000, val_acc=0.7180, test_acc=0.7250
Epoch 75: train_loss=0.0085, val_loss=1.0070, test_loss=0.9874, train_acc=1.0000, val_acc=0.7180, test_acc=0.7230
Epoch 76: train_loss=0.0083, val_loss=1.0084, test_loss=0.9881, train_acc=1.0000, val_acc=0.7160, test_acc=0.7250
Epoch 77: train_loss=0.0080, val_loss=1.0096, test_loss=0.9894, train_acc=1.0000, val_acc=0.7180, test_acc=0.7230
Epoch 78: train_loss=0.0078, val_loss=1.0064, test_loss=0.9872, train_acc=1.0000, val_acc=0.7180, test_acc=0.7230
Epoch 79: train_loss=0.0076, val_loss=1.0069, test_loss=0.9877, train_acc=1.0000, val_acc=0.7180, test_acc=0.7240
Epoch 80: train_loss=0.0075, val_loss=1.0044, test_loss=0.9842, train_acc=1.0000, val_acc=0.7200, test_acc=0.7250
Epoch 81: train_loss=0.0073, val_loss=1.0002, test_loss=0.9811, train_acc=1.0000, val_acc=0.7200, test_acc=0.7260
Epoch 82: train_loss=0.0071, val_loss=0.9992, test_loss=0.9788, train_acc=1.0000, val_acc=0.7180, test_acc=0.7280
Epoch 83: train_loss=0.0070, val_loss=0.9905, test_loss=0.9715, train_acc=1.0000, val_acc=0.7180, test_acc=0.7300
Epoch 84: train_loss=0.0068, val_loss=0.9890, test_loss=0.9694, train_acc=1.0000, val_acc=0.7240, test_acc=0.7340
Epoch 85: train_loss=0.0067, val_loss=0.9869, test_loss=0.9679, train_acc=1.0000, val_acc=0.7240, test_acc=0.7320
Epoch 86: train_loss=0.0066, val_loss=0.9870, test_loss=0.9677, train_acc=1.0000, val_acc=0.7220, test_acc=0.7330
Epoch 87: train_loss=0.0066, val_loss=0.9875, test_loss=0.9691, train_acc=1.0000, val_acc=0.7220, test_acc=0.7320
Epoch 88: train_loss=0.0065, val_loss=0.9918, test_loss=0.9726, train_acc=1.0000, val_acc=0.7200, test_acc=0.7270
Epoch 89: train_loss=0.0065, val_loss=0.9896, test_loss=0.9709, train_acc=1.0000, val_acc=0.7220, test_acc=0.7290
Epoch 90: train_loss=0.0064, val_loss=0.9897, test_loss=0.9710, train_acc=1.0000, val_acc=0.7200, test_acc=0.7290
Epoch 91: train_loss=0.0064, val_loss=0.9882, test_loss=0.9692, train_acc=1.0000, val_acc=0.7200, test_acc=0.7300
Epoch 92: train_loss=0.0064, val_loss=0.9863, test_loss=0.9676, train_acc=1.0000, val_acc=0.7180, test_acc=0.7290
Epoch 93: train_loss=0.0064, val_loss=0.9868, test_loss=0.9675, train_acc=1.0000, val_acc=0.7220, test_acc=0.7320
Epoch 94: train_loss=0.0064, val_loss=0.9822, test_loss=0.9633, train_acc=1.0000, val_acc=0.7200, test_acc=0.7300
Epoch 95: train_loss=0.0064, val_loss=0.9823, test_loss=0.9637, train_acc=1.0000, val_acc=0.7240, test_acc=0.7320
Epoch 96: train_loss=0.0064, val_loss=0.9837, test_loss=0.9650, train_acc=1.0000, val_acc=0.7180, test_acc=0.7300
Epoch 97: train_loss=0.0064, val_loss=0.9849, test_loss=0.9663, train_acc=1.0000, val_acc=0.7200, test_acc=0.7290
Epoch 98: train_loss=0.0064, val_loss=0.9880, test_loss=0.9691, train_acc=1.0000, val_acc=0.7180, test_acc=0.7270
Epoch 99: train_loss=0.0063, val_loss=0.9847, test_loss=0.9659, train_acc=1.0000, val_acc=0.7200, test_acc=0.7290
Epoch 100: train_loss=0.0064, val_loss=0.9842, test_loss=0.9660, train_acc=1.0000, val_acc=0.7160, test_acc=0.7270
Epoch 101: train_loss=0.0063, val_loss=0.9829, test_loss=0.9640, train_acc=1.0000, val_acc=0.7200, test_acc=0.7310
Epoch 102: train_loss=0.0064, val_loss=0.9816, test_loss=0.9632, train_acc=1.0000, val_acc=0.7180, test_acc=0.7320
Epoch 103: train_loss=0.0063, val_loss=0.9806, test_loss=0.9624, train_acc=1.0000, val_acc=0.7200, test_acc=0.7320
Epoch 104: train_loss=0.0064, val_loss=0.9802, test_loss=0.9618, train_acc=1.0000, val_acc=0.7180, test_acc=0.7330
Epoch 105: train_loss=0.0063, val_loss=0.9828, test_loss=0.9636, train_acc=1.0000, val_acc=0.7200, test_acc=0.7320
Epoch 106: train_loss=0.0063, val_loss=0.9801, test_loss=0.9621, train_acc=1.0000, val_acc=0.7220, test_acc=0.7330
Epoch 107: train_loss=0.0063, val_loss=0.9815, test_loss=0.9630, train_acc=1.0000, val_acc=0.7200, test_acc=0.7330
Epoch 108: train_loss=0.0062, val_loss=0.9824, test_loss=0.9635, train_acc=1.0000, val_acc=0.7180, test_acc=0.7320
Epoch 109: train_loss=0.0062, val_loss=0.9837, test_loss=0.9647, train_acc=1.0000, val_acc=0.7180, test_acc=0.7310
Epoch 110: train_loss=0.0062, val_loss=0.9803, test_loss=0.9614, train_acc=1.0000, val_acc=0.7200, test_acc=0.7320
Epoch 111: train_loss=0.0061, val_loss=0.9796, test_loss=0.9608, train_acc=1.0000, val_acc=0.7200, test_acc=0.7310
Epoch 112: train_loss=0.0061, val_loss=0.9814, test_loss=0.9620, train_acc=1.0000, val_acc=0.7220, test_acc=0.7330
Epoch 113: train_loss=0.0060, val_loss=0.9769, test_loss=0.9583, train_acc=1.0000, val_acc=0.7220, test_acc=0.7340
Epoch 114: train_loss=0.0060, val_loss=0.9776, test_loss=0.9587, train_acc=1.0000, val_acc=0.7240, test_acc=0.7340
Epoch 115: train_loss=0.0059, val_loss=0.9786, test_loss=0.9597, train_acc=1.0000, val_acc=0.7240, test_acc=0.7330
Epoch 116: train_loss=0.0059, val_loss=0.9800, test_loss=0.9605, train_acc=1.0000, val_acc=0.7200, test_acc=0.7340
Epoch 117: train_loss=0.0059, val_loss=0.9826, test_loss=0.9631, train_acc=1.0000, val_acc=0.7220, test_acc=0.7280
Epoch 118: train_loss=0.0058, val_loss=0.9840, test_loss=0.9642, train_acc=1.0000, val_acc=0.7180, test_acc=0.7250
Epoch 119: train_loss=0.0058, val_loss=0.9804, test_loss=0.9609, train_acc=1.0000, val_acc=0.7200, test_acc=0.7300
Epoch 120: train_loss=0.0057, val_loss=0.9787, test_loss=0.9593, train_acc=1.0000, val_acc=0.7200, test_acc=0.7290
Epoch 121: train_loss=0.0057, val_loss=0.9767, test_loss=0.9574, train_acc=1.0000, val_acc=0.7220, test_acc=0.7310
Epoch 122: train_loss=0.0057, val_loss=0.9761, test_loss=0.9570, train_acc=1.0000, val_acc=0.7220, test_acc=0.7310
Epoch 123: train_loss=0.0057, val_loss=0.9778, test_loss=0.9583, train_acc=1.0000, val_acc=0.7200, test_acc=0.7320
Epoch 124: train_loss=0.0056, val_loss=0.9752, test_loss=0.9565, train_acc=1.0000, val_acc=0.7220, test_acc=0.7310
Epoch 125: train_loss=0.0056, val_loss=0.9770, test_loss=0.9574, train_acc=1.0000, val_acc=0.7200, test_acc=0.7320
Epoch 126: train_loss=0.0056, val_loss=0.9751, test_loss=0.9561, train_acc=1.0000, val_acc=0.7220, test_acc=0.7320
Epoch 127: train_loss=0.0055, val_loss=0.9766, test_loss=0.9572, train_acc=1.0000, val_acc=0.7200, test_acc=0.7290
Epoch 128: train_loss=0.0055, val_loss=0.9759, test_loss=0.9562, train_acc=1.0000, val_acc=0.7220, test_acc=0.7290
Epoch 129: train_loss=0.0055, val_loss=0.9741, test_loss=0.9546, train_acc=1.0000, val_acc=0.7200, test_acc=0.7300
Epoch 130: train_loss=0.0055, val_loss=0.9740, test_loss=0.9545, train_acc=1.0000, val_acc=0.7260, test_acc=0.7300
Epoch 131: train_loss=0.0054, val_loss=0.9743, test_loss=0.9548, train_acc=1.0000, val_acc=0.7240, test_acc=0.7290
Epoch 132: train_loss=0.0054, val_loss=0.9714, test_loss=0.9521, train_acc=1.0000, val_acc=0.7240, test_acc=0.7330
Epoch 133: train_loss=0.0054, val_loss=0.9723, test_loss=0.9529, train_acc=1.0000, val_acc=0.7220, test_acc=0.7310
Epoch 134: train_loss=0.0054, val_loss=0.9734, test_loss=0.9540, train_acc=1.0000, val_acc=0.7220, test_acc=0.7300
Epoch 135: train_loss=0.0053, val_loss=0.9745, test_loss=0.9553, train_acc=1.0000, val_acc=0.7180, test_acc=0.7280
Epoch 136: train_loss=0.0053, val_loss=0.9734, test_loss=0.9539, train_acc=1.0000, val_acc=0.7160, test_acc=0.7280
Epoch 137: train_loss=0.0052, val_loss=0.9767, test_loss=0.9565, train_acc=1.0000, val_acc=0.7220, test_acc=0.7250
Epoch 138: train_loss=0.0052, val_loss=0.9744, test_loss=0.9542, train_acc=1.0000, val_acc=0.7200, test_acc=0.7290
Epoch 139: train_loss=0.0052, val_loss=0.9711, test_loss=0.9513, train_acc=1.0000, val_acc=0.7260, test_acc=0.7360
Epoch 140: train_loss=0.0052, val_loss=0.9723, test_loss=0.9522, train_acc=1.0000, val_acc=0.7240, test_acc=0.7300
Epoch 141: train_loss=0.0052, val_loss=0.9688, test_loss=0.9496, train_acc=1.0000, val_acc=0.7260, test_acc=0.7320
Epoch 142: train_loss=0.0052, val_loss=0.9713, test_loss=0.9514, train_acc=1.0000, val_acc=0.7240, test_acc=0.7310
Epoch 143: train_loss=0.0052, val_loss=0.9734, test_loss=0.9541, train_acc=1.0000, val_acc=0.7240, test_acc=0.7260
Epoch 144: train_loss=0.0051, val_loss=0.9722, test_loss=0.9526, train_acc=1.0000, val_acc=0.7200, test_acc=0.7260
Epoch 145: train_loss=0.0051, val_loss=0.9739, test_loss=0.9543, train_acc=1.0000, val_acc=0.7200, test_acc=0.7280
Epoch 146: train_loss=0.0050, val_loss=0.9749, test_loss=0.9548, train_acc=1.0000, val_acc=0.7220, test_acc=0.7240
Epoch 147: train_loss=0.0050, val_loss=0.9729, test_loss=0.9532, train_acc=1.0000, val_acc=0.7240, test_acc=0.7250
Epoch 148: train_loss=0.0050, val_loss=0.9698, test_loss=0.9500, train_acc=1.0000, val_acc=0.7240, test_acc=0.7310
Epoch 149: train_loss=0.0050, val_loss=0.9696, test_loss=0.9497, train_acc=1.0000, val_acc=0.7260, test_acc=0.7300
Epoch 150: train_loss=0.0049, val_loss=0.9685, test_loss=0.9488, train_acc=1.0000, val_acc=0.7240, test_acc=0.7290
Epoch 151: train_loss=0.0050, val_loss=0.9739, test_loss=0.9539, train_acc=1.0000, val_acc=0.7260, test_acc=0.7230
Epoch 152: train_loss=0.0049, val_loss=0.9752, test_loss=0.9548, train_acc=1.0000, val_acc=0.7240, test_acc=0.7250
Epoch 153: train_loss=0.0049, val_loss=0.9707, test_loss=0.9508, train_acc=1.0000, val_acc=0.7200, test_acc=0.7260
Epoch 154: train_loss=0.0048, val_loss=0.9714, test_loss=0.9514, train_acc=1.0000, val_acc=0.7240, test_acc=0.7270
Epoch 155: train_loss=0.0049, val_loss=0.9665, test_loss=0.9471, train_acc=1.0000, val_acc=0.7220, test_acc=0.7310
Epoch 156: train_loss=0.0048, val_loss=0.9672, test_loss=0.9474, train_acc=1.0000, val_acc=0.7260, test_acc=0.7320
Epoch 157: train_loss=0.0047, val_loss=0.9673, test_loss=0.9477, train_acc=1.0000, val_acc=0.7260, test_acc=0.7310
Epoch 158: train_loss=0.0047, val_loss=0.9681, test_loss=0.9490, train_acc=1.0000, val_acc=0.7240, test_acc=0.7260
Epoch 159: train_loss=0.0047, val_loss=0.9706, test_loss=0.9503, train_acc=1.0000, val_acc=0.7260, test_acc=0.7260
Epoch 160: train_loss=0.0047, val_loss=0.9744, test_loss=0.9536, train_acc=1.0000, val_acc=0.7260, test_acc=0.7220
Epoch 161: train_loss=0.0047, val_loss=0.9733, test_loss=0.9515, train_acc=1.0000, val_acc=0.7240, test_acc=0.7270
Epoch 162: train_loss=0.0047, val_loss=0.9658, test_loss=0.9462, train_acc=1.0000, val_acc=0.7260, test_acc=0.7300
Epoch 163: train_loss=0.0046, val_loss=0.9698, test_loss=0.9489, train_acc=1.0000, val_acc=0.7280, test_acc=0.7260
Epoch 164: train_loss=0.0046, val_loss=0.9652, test_loss=0.9454, train_acc=1.0000, val_acc=0.7280, test_acc=0.7300
Epoch 165: train_loss=0.0046, val_loss=0.9651, test_loss=0.9459, train_acc=1.0000, val_acc=0.7260, test_acc=0.7280
Epoch 166: train_loss=0.0046, val_loss=0.9709, test_loss=0.9504, train_acc=1.0000, val_acc=0.7240, test_acc=0.7260
Epoch 167: train_loss=0.0046, val_loss=0.9678, test_loss=0.9480, train_acc=1.0000, val_acc=0.7220, test_acc=0.7260
Epoch 168: train_loss=0.0046, val_loss=0.9745, test_loss=0.9535, train_acc=1.0000, val_acc=0.7220, test_acc=0.7230
Epoch 169: train_loss=0.0045, val_loss=0.9685, test_loss=0.9489, train_acc=1.0000, val_acc=0.7200, test_acc=0.7250
Epoch 170: train_loss=0.0045, val_loss=0.9712, test_loss=0.9505, train_acc=1.0000, val_acc=0.7220, test_acc=0.7240
Epoch 171: train_loss=0.0045, val_loss=0.9644, test_loss=0.9439, train_acc=1.0000, val_acc=0.7260, test_acc=0.7300
Epoch 172: train_loss=0.0045, val_loss=0.9659, test_loss=0.9451, train_acc=1.0000, val_acc=0.7280, test_acc=0.7290
Epoch 173: train_loss=0.0044, val_loss=0.9617, test_loss=0.9414, train_acc=1.0000, val_acc=0.7260, test_acc=0.7270
Epoch 174: train_loss=0.0044, val_loss=0.9684, test_loss=0.9476, train_acc=1.0000, val_acc=0.7240, test_acc=0.7250
Epoch 175: train_loss=0.0044, val_loss=0.9687, test_loss=0.9480, train_acc=1.0000, val_acc=0.7220, test_acc=0.7260
Epoch 176: train_loss=0.0044, val_loss=0.9688, test_loss=0.9485, train_acc=1.0000, val_acc=0.7180, test_acc=0.7250
Epoch 177: train_loss=0.0044, val_loss=0.9714, test_loss=0.9506, train_acc=1.0000, val_acc=0.7200, test_acc=0.7240
Epoch 178: train_loss=0.0044, val_loss=0.9667, test_loss=0.9465, train_acc=1.0000, val_acc=0.7240, test_acc=0.7260
Epoch 179: train_loss=0.0044, val_loss=0.9635, test_loss=0.9436, train_acc=1.0000, val_acc=0.7280, test_acc=0.7300
Epoch 180: train_loss=0.0044, val_loss=0.9624, test_loss=0.9426, train_acc=1.0000, val_acc=0.7280, test_acc=0.7310
Epoch 181: train_loss=0.0043, val_loss=0.9646, test_loss=0.9443, train_acc=1.0000, val_acc=0.7280, test_acc=0.7290
Epoch 182: train_loss=0.0043, val_loss=0.9688, test_loss=0.9480, train_acc=1.0000, val_acc=0.7240, test_acc=0.7240
Epoch 183: train_loss=0.0043, val_loss=0.9648, test_loss=0.9445, train_acc=1.0000, val_acc=0.7220, test_acc=0.7270
Epoch 184: train_loss=0.0043, val_loss=0.9691, test_loss=0.9481, train_acc=1.0000, val_acc=0.7200, test_acc=0.7240
Epoch 185: train_loss=0.0042, val_loss=0.9681, test_loss=0.9469, train_acc=1.0000, val_acc=0.7200, test_acc=0.7230
Epoch 186: train_loss=0.0042, val_loss=0.9642, test_loss=0.9439, train_acc=1.0000, val_acc=0.7240, test_acc=0.7280
